wall_time,seq,frame_idx,rtt_ps,rtt_ns,t1_ps,t2_ps,t3_ps,t4_ps,rssi
2026-04-01T03:18:45.324,26,0,59374,59.374,33993064643032,47580970757812,47581060196875,33993154141469,-64
2026-04-01T03:18:45.331,26,1,59374,59.374,33995168643032,47583074726562,47583160196875,33995254172719,-64
2026-04-01T03:18:45.338,26,2,59374,59.374,33997286630532,47585192682812,47585278196875,33997372203969,-64
2026-04-01T03:18:45.345,26,3,59374,59.374,33999769630532,47587675645312,47587761196875,33999855241469,-64
2026-04-01T03:18:45.352,26,4,59375,59.375,34001527630532,47589433618750,47589519196875,34001613268032,-64
2026-04-01T03:18:45.360,26,5,57812,57.812,34003645630532,47591551585937,47591637196875,34003731299282,-64
2026-04-01T03:18:45.366,26,6,59375,59.375,34005745630532,47593651556250,47593737196875,34005831330532,-64
2026-04-01T03:18:45.374,26,7,57812,57.812,34007827630532,47595733523437,47595819196875,34007913361782,-64
2026-04-01T03:18:45.381,26,8,60937,60.937,34096212630532,47684117198437,47684208196875,34096303689907,-64
2026-04-01T03:18:45.388,26,9,59375,59.375,34096445630532,47684350193750,47684436196875,34096531693032,-64
2026-04-01T03:18:45.395,26,10,59375,59.375,34098315630532,47686220165625,47686306196875,34098401721157,-64
2026-04-01T03:18:45.402,26,11,57812,57.812,34100460630532,47688365132812,47688451196875,34100546752407,-64
2026-04-01T03:18:45.410,26,12,59374,59.374,34102567630532,47690472101562,47690557196875,34102652785219,-64
2026-04-01T03:18:45.417,26,13,59374,59.374,34104729630532,47692634070312,47692719196875,34104814816469,-64
2026-04-01T03:18:45.424,26,14,59375,59.375,34106819630532,47694724037500,47694809196875,34106904849282,-64
2026-04-01T03:18:45.431,26,15,59375,59.375,34108909630532,47696814006250,47696899196875,34108994880532,-64
2026-04-01T03:18:45.438,26,16,57812,57.812,34195541630532,47783444704687,47783534196875,34195631180532,-63
2026-04-01T03:18:45.447,26,17,56249,56.249,34197609630532,47785512673437,47785598196875,34197695210219,-64
2026-04-01T03:18:45.455,26,18,56249,56.249,34199709643032,47787612654687,47787698196875,34199795241469,-64
2026-04-01T03:18:45.460,26,19,57812,57.812,34201827643032,47789730623437,47789816196875,34201913274282,-64
2026-04-01T03:18:45.467,26,20,59374,59.374,34204557630532,47792460570312,47792546196875,34204643316469,-64
2026-04-01T03:18:45.475,26,21,57812,57.812,34206063630532,47793966546875,47794052196875,34206149338344,-64
2026-04-01T03:18:45.482,26,22,57812,57.812,34208190630532,47796093515625,47796179196875,34208276369594,-64
2026-04-01T03:18:45.489,26,23,57812,57.812,34210264643032,47798167496875,47798253196875,34210350400844,-64
2026-04-01T03:18:45.496,26,24,60937,60.937,34299187630532,47887089150000,47887179196875,34299277738344,-64
2026-04-01T03:18:45.503,26,25,59375,59.375,34301264630532,47889166118750,47889252196875,34301350768032,-64
2026-04-01T03:18:45.511,26,26,59375,59.375,34303355643032,47891257100000,47891342196875,34303440799282,-65
2026-04-01T03:18:45.518,26,27,59374,59.374,34305499630532,47893401054687,47893486196875,34305584832094,-64
2026-04-01T03:18:45.525,26,28,60937,60.937,34307598630532,47895500023437,47895585196875,34307683864907,-64
2026-04-01T03:18:45.532,26,29,62499,62.499,34309733630532,47897634992187,47897720196875,34309818897719,-64
2026-04-01T03:18:45.540,26,30,59374,59.374,34311856630532,47899757957812,47899843196875,34311941928969,-63
2026-04-01T03:18:45.546,26,31,60937,60.937,34316594630532,47904495889062,47904581196875,34316679999282,-64
2026-04-01T03:18:45.553,26,32,62499,62.499,34399173630532,47987073648437,47987163196875,34399263241469,-65
2026-04-01T03:18:45.561,26,33,60937,60.937,34401250630532,47989150617187,47989236196875,34401336271157,-65
2026-04-01T03:18:45.567,26,34,59375,59.375,34403368630532,47991268584375,47991354196875,34403454302407,-64
