wall_time,seq,frame_idx,rtt_ps,rtt_ns,t1_ps,t2_ps,t3_ps,t4_ps,rssi
2026-04-01T03:21:20.521,51,9,74999,74.999,189234509630532,91144132335937,91144218196875,189234595566469,-72
2026-04-01T03:21:20.528,51,10,73437,73.437,189236601630532,91146224304687,91146310196875,189236687596157,-72
2026-04-01T03:21:20.536,51,11,73437,73.437,189238710643032,91148333287500,91148420196875,189238797625844,-72
2026-04-01T03:21:20.543,51,12,73437,73.437,189240838630532,91150461243750,91150547196875,189240924657094,-72
2026-04-01T03:21:20.552,51,13,71875,71.875,189242965630532,91152588212500,91152674196875,189243051686782,-72
2026-04-01T03:21:20.559,51,14,71874,71.874,189245060630532,91154683182812,91154769196875,189245146716469,-71
2026-04-01T03:21:20.567,51,15,71874,71.874,189331439630532,91241060945312,91241150196875,189331528953969,-72
2026-04-01T03:21:20.574,51,16,73437,73.437,189333515630532,91243136915625,91243222196875,189333600985219,-72
2026-04-01T03:21:20.581,51,17,73437,73.437,189335615643032,91245236898437,91245322196875,189335701014907,-72
2026-04-01T03:21:20.590,51,18,73437,73.437,189337742630532,91247363854687,91247449196875,189337828046157,-72
2026-04-01T03:21:20.597,51,19,73437,73.437,189342020630532,91251641793750,91251727196875,189342106107094,-72
2026-04-01T03:21:20.604,51,20,73437,73.437,189344102630532,91253723764062,91253809196875,189344188136782,-72
2026-04-01T03:21:20.612,51,21,71875,71.875,189347445643032,91257066728125,91257152196875,189347531183657,-72
2026-04-01T03:21:20.619,51,22,73437,73.437,189432762630532,91342382493750,91342472196875,189432852407094,-72
2026-04-01T03:21:20.628,51,23,74999,74.999,189434839630532,91344459464062,91344545196875,189434925438344,-72
2026-04-01T03:21:20.633,51,24,71874,71.874,189436939643032,91346559445312,91346645196875,189437025466469,-72
2026-04-01T03:21:20.641,51,25,73437,73.437,189439075630532,91348695403125,91348781196875,189439161497719,-72
2026-04-01T03:21:20.648,51,26,71875,71.875,189441202630532,91350822371875,91350908196875,189441288527407,-72
2026-04-01T03:21:20.655,51,27,71874,71.874,189443284643032,91352904354687,91352990196875,189443370557094,-72
2026-04-01T03:21:20.663,51,28,73437,73.437,189445411643032,91355031325000,91355117196875,189445497588344,-72
2026-04-01T03:21:20.670,51,29,74999,74.999,189447521630532,91357141282812,91357228196875,189447608619594,-72
2026-04-01T03:21:20.677,51,30,75000,75.000,189566406630532,91476024578125,91476114196875,189566496324282,-72
2026-04-01T03:21:20.685,51,31,73437,73.437,189568519630532,91478137546875,91478223196875,189568605353969,-72
2026-04-01T03:21:20.692,51,32,73437,73.437,189570610630532,91480228517187,91480314196875,189570696383657,-72
2026-04-01T03:21:20.700,51,33,73437,73.437,189574745630532,91484363457812,91484449196875,189574831443032,-72
2026-04-01T03:21:20.707,51,34,73437,73.437,189574946643032,91484564467187,91484650196875,189575032446157,-72
2026-04-01T03:21:20.715,51,35,73437,73.437,189611165630532,91520782935937,91520868196875,189611250964907,-72
2026-04-01T03:21:20.721,51,36,73437,73.437,189611463630532,91521080932812,91521166196875,189611548968032,-72
2026-04-01T03:21:20.729,51,37,74999,74.999,189611672630532,91521289929687,91521375196875,189611757972719,-72
2026-04-01T03:21:20.737,51,38,75000,75.000,189636208630532,91545825578125,91545915196875,189636298324282,-72
2026-04-01T03:21:20.745,51,39,73437,73.437,189638294630532,91547911546875,91547997196875,189638380353969,-72
2026-04-01T03:21:20.751,51,40,73437,73.437,189640403630532,91550020517187,91550106196875,189640489383657,-72
2026-04-01T03:21:20.759,51,41,75000,75.000,189642503630532,91552120487500,91552206196875,189642589414907,-72
2026-04-01T03:21:20.765,51,42,73437,73.437,189644636630532,91554253456250,91554339196875,189644722444594,-72
2026-04-01T03:21:20.772,51,43,73437,73.437,189646727630532,91556344426562,91556430196875,189646813474282,-72
2026-04-01T03:21:20.779,51,44,74999,74.999,189651786630532,91561403354687,91561489196875,189651872547719,-72
2026-04-01T03:21:20.787,51,45,75000,75.000,189736276630532,91645892143750,91645982196875,189736366758657,-72
2026-04-01T03:21:20.794,51,46,73437,73.437,189738353630532,91647969112500,91648055196875,189738439788344,-72
2026-04-01T03:21:20.802,51,47,73437,73.437,189740444643032,91650060095312,91650145196875,189740529818032,-72
2026-04-01T03:21:20.809,51,48,73437,73.437,189742570630532,91652186053125,91652271196875,189742655847719,-72
2026-04-01T03:21:20.817,51,49,73437,73.437,189744705630532,91654321020312,91654406196875,189744790880532,-72
2026-04-01T03:21:20.824,51,50,73437,73.437,189746795630532,91656410990625,91656496196875,189746880910219,-72
2026-04-01T03:21:20.830,51,51,76562,76.562,189748930630532,91658545962500,91658631196875,189749015941469,-72
2026-04-01T03:21:20.838,51,52,73437,73.437,189751002630532,91660617931250,91660703196875,189751087969594,-72
2026-04-01T03:21:20.847,51,53,73437,73.437,189837622630532,91747236689062,91747326196875,189837712211782,-72
2026-04-01T03:21:20.854,51,54,73437,73.437,189839465630532,91749079662500,91749165196875,189839551238344,-72
2026-04-01T03:21:20.862,51,55,71875,71.875,189841547643032,91751161643750,91751247196875,189841633268032,-72
2026-04-01T03:21:20.869,51,56,75000,75.000,189843692630532,91753306603125,91753392196875,189843778299282,-72
2026-04-01T03:21:20.876,51,57,74999,74.999,189845783643032,91755397585937,91755483196875,189845869328969,-72
