wall_time,seq,frame_idx,rtt_ps,rtt_ns,t1_ps,t2_ps,t3_ps,t4_ps,rssi
2026-04-01T03:15:02.096,21,0,18749,18.749,92237243353688,39928077960937,39928167196875,92237332608375,-49
2026-04-01T03:15:02.102,21,1,18750,18.750,92237555341188,39928389943750,39928475196875,92237640613063,-49
2026-04-01T03:15:02.109,21,2,18750,18.750,92239645341188,39930479912500,39930565196875,92239730644313,-49
2026-04-01T03:15:02.116,21,3,20312,20.312,92241744341188,39932578882812,39932664196875,92241829675563,-49
2026-04-01T03:15:02.124,21,4,18750,18.750,92243870341188,39934704850000,39934790196875,92243955706813,-49
2026-04-01T03:15:02.131,21,5,18750,18.750,92245988341188,39936822818750,39936908196875,92246073738063,-49
2026-04-01T03:15:02.138,21,6,18750,18.750,92248106341188,39938940787500,39939026196875,92248191769313,-49
2026-04-01T03:15:02.146,21,7,20312,20.312,92250196341188,39941030757812,39941116196875,92250281800563,-49
2026-04-01T03:15:02.152,21,8,18750,18.750,92336486353688,40027319496875,40027409196875,92336576072438,-49
2026-04-01T03:15:02.159,21,9,17187,17.187,92338763353688,40029596462500,40029682196875,92338849105250,-49
2026-04-01T03:15:02.166,21,10,18750,18.750,92340703341188,40031536421875,40031622196875,92340789134938,-49
2026-04-01T03:15:02.173,21,11,18750,18.750,92342839341188,40033672390625,40033758196875,92342925166188,-49
2026-04-01T03:15:02.180,21,12,18750,18.750,92344948341188,40035781359375,40035867196875,92345034197438,-49
2026-04-01T03:15:02.188,21,13,18750,18.750,92347057341188,40037890328125,40037976196875,92347143228688,-49
2026-04-01T03:15:02.196,21,14,18750,18.750,92349166353688,40039999309375,40040085196875,92349252259938,-49
2026-04-01T03:15:02.203,21,15,18749,18.749,92351266341188,40042099267187,40042185196875,92351352289625,-49
2026-04-01T03:15:02.209,21,16,18749,18.749,92437621341188,40128452992187,40128542196875,92437710564625,-49
2026-04-01T03:15:02.217,21,17,18749,18.749,92439724341188,40130555960937,40130641196875,92439809595875,-49
2026-04-01T03:15:02.224,21,18,20312,20.312,92442151341188,40132982926562,40133068196875,92442236631813,-49
2026-04-01T03:15:02.231,21,19,18749,18.749,92443953341188,40134784898437,40134870196875,92444038658375,-49
2026-04-01T03:15:02.239,21,20,18750,18.750,92447472341188,40138303846875,40138389196875,92447557709938,-49
