wall_time,seq,frame_idx,rtt_ps,rtt_ns,t1_ps,t2_ps,t3_ps,t4_ps,rssi
2026-04-01T03:08:05.038,21,57,9374,9.374,238415778762500,40641258857812,40641344196875,238415864110937,-48
2026-04-01T03:08:05.046,21,58,9374,9.374,238417904762500,40643384826562,40643470196875,238417990142187,-48
2026-04-01T03:08:05.053,21,59,9374,9.374,238420022762500,40645502795312,40645588196875,238420108173437,-48
2026-04-01T03:08:06.361,22,0,9375,9.375,239441484762500,41666949628125,41667039196875,239441574340625,-47
2026-04-01T03:08:06.368,22,1,9375,9.375,239443588762500,41669053596875,41669139196875,239443674371875,-47
2026-04-01T03:08:06.376,22,2,9375,9.375,239445688762500,41671153565625,41671239196875,239445774403125,-47
2026-04-01T03:08:06.383,22,3,10937,10.937,239447788775000,41673253548437,41673339196875,239447874434375,-47
2026-04-01T03:08:06.390,22,4,10937,10.937,239449906775000,41675371515625,41675457196875,239449992467187,-47
2026-04-01T03:08:06.398,22,5,10937,10.937,239452024762500,41677489471875,41677575196875,239452110498437,-47
2026-04-01T03:08:06.405,22,6,10937,10.937,239454134775000,41679599453125,41679685196875,239454220529687,-47
2026-04-01T03:08:06.412,22,7,9375,9.375,239456216775000,41681681421875,41681767196875,239456302559375,-47
2026-04-01T03:08:06.420,22,8,10937,10.937,239542827762500,41768291121875,41768381196875,239542917848437,-47
2026-04-01T03:08:06.427,22,9,9375,9.375,239544859775000,41770323103125,41770408196875,239544944878125,-47
2026-04-01T03:08:06.434,22,10,10937,10.937,239546985762500,41772449060937,41772534196875,239547070909375,-47
2026-04-01T03:08:06.441,22,11,12499,12.499,239549102762500,41774566029687,41774651196875,239549187942187,-47
2026-04-01T03:08:06.448,22,12,10937,10.937,239551201762500,41776664996875,41776750196875,239551286973437,-47
2026-04-01T03:08:06.456,22,13,10937,10.937,239553336762500,41778799965625,41778885196875,239553422004687,-47
2026-04-01T03:08:06.463,22,14,9375,9.375,239555453762500,41780916934375,41781002196875,239555539034375,-47
2026-04-01T03:08:06.471,22,15,9375,9.375,239557525762500,41782988903125,41783074196875,239557611065625,-47
2026-04-01T03:08:06.479,22,16,10937,10.937,239643836762500,41869298620312,41869388196875,239643926350000,-47
2026-04-01T03:08:06.486,22,17,10937,10.937,239645913762500,41871375589062,41871461196875,239645999381250,-47
2026-04-01T03:08:06.493,22,18,10937,10.937,239648023775000,41873485570312,41873571196875,239648109412500,-47
2026-04-01T03:08:06.500,22,19,12500,12.500,239650264762500,41875726525000,41875812196875,239650350446875,-47
2026-04-01T03:08:06.508,22,20,10937,10.937,239652257775000,41877719507812,41877805196875,239652343475000,-47
2026-04-01T03:08:06.514,22,21,9374,9.374,239656556762500,41882018429687,41882104196875,239656642539062,-47
2026-04-01T03:08:06.521,22,22,9375,9.375,239658593762500,41884055400000,41884141196875,239658679568750,-47
2026-04-01T03:08:06.530,22,23,10937,10.937,239745877762500,41971338101562,41971427196875,239745966868750,-47
2026-04-01T03:08:06.537,22,24,10937,10.937,239747926775000,41973387084375,41973472196875,239748011898437,-47
2026-04-01T03:08:06.544,22,25,12500,12.500,239750070762500,41975531040625,41975616196875,239750155931250,-47
2026-04-01T03:08:06.552,22,26,9374,9.374,239752187762500,41977648007812,41977733196875,239752272960937,-47
2026-04-01T03:08:06.559,22,27,10937,10.937,239754313762500,41979773976562,41979859196875,239754398993750,-47
2026-04-01T03:08:06.566,22,28,12500,12.500,239756403762500,41981863946875,41981949196875,239756489025000,-47
2026-04-01T03:08:06.573,22,29,10937,10.937,239758511775000,41983971926562,41984057196875,239758597056250,-47
2026-04-01T03:08:06.583,22,30,9374,9.374,239760610762500,41986070882812,41986156196875,239760696085937,-47
2026-04-01T03:08:06.589,22,31,12499,12.499,239846156775000,42071615623437,42071705196875,239846246360937,-47
2026-04-01T03:08:06.596,22,32,10937,10.937,239850768762500,42076227542187,42076313196875,239850854428125,-47
2026-04-01T03:08:06.602,22,33,10937,10.937,239850987762500,42076446539062,42076532196875,239851073431250,-47
