wall_time,seq,frame_idx,rtt_ps,rtt_ns,t1_ps,t2_ps,t3_ps,t4_ps,rssi
2026-04-01T03:16:52.073,25,0,59374,59.374,202214212341188,46583188595312,46583278196875,202214302002125,-65
2026-04-01T03:16:52.079,25,1,59374,59.374,202215123341188,46584099582812,46584185196875,202215209014625,-65
2026-04-01T03:16:52.086,25,2,60937,60.937,202218340353688,46587316548437,46587402196875,202218426063063,-65
2026-04-01T03:16:52.093,25,3,59374,59.374,202219342341188,46588318520312,46588404196875,202219428077125,-65
2026-04-01T03:16:52.100,25,4,59374,59.374,202221479341188,46590455489062,46590541196875,202221565108375,-65
2026-04-01T03:16:52.107,25,5,59374,59.374,202223561353688,46592537470312,46592623196875,202223647139625,-65
2026-04-01T03:16:52.115,25,6,59374,59.374,202225715341188,46594691426562,46594777196875,202225801170875,-65
2026-04-01T03:16:52.122,25,7,59375,59.375,202314985341188,46683960112500,46684050196875,202315075484938,-65
2026-04-01T03:16:52.130,25,8,60937,60.937,202317071341188,46686046082812,46686131196875,202317156516188,-65
2026-04-01T03:16:52.137,25,9,60937,60.937,202319842341188,46688817042187,46688902196875,202319927556813,-65
2026-04-01T03:16:52.145,25,10,60937,60.937,202321293353688,46690268032812,46690353196875,202321378578688,-65
2026-04-01T03:16:52.152,25,11,59375,59.375,202323419341188,46692393987500,46692479196875,202323504609938,-65
2026-04-01T03:16:52.159,25,12,60937,60.937,202325536341188,46694510957812,46694596196875,202325621641188,-65
2026-04-01T03:16:52.166,25,13,60937,60.937,202327680341188,46696654926562,46696740196875,202327765672438,-65
2026-04-01T03:16:52.174,25,14,59374,59.374,202329752341188,46698726895312,46698812196875,202329837702125,-65
2026-04-01T03:16:52.182,25,15,59375,59.375,202418136341188,46787109593750,46787195196875,202418222003688,-65
2026-04-01T03:16:52.189,25,16,60937,60.937,202422672341188,46791645528125,46791731196875,202422758070875,-65
2026-04-01T03:16:52.196,25,17,59374,59.374,202424452341188,46793425501562,46793511196875,202424538095875,-65
2026-04-01T03:16:52.204,25,18,60937,60.937,202426560341188,46795533470312,46795619196875,202426646128688,-65
2026-04-01T03:16:52.211,25,19,60937,60.937,202428696341188,46797669439062,46797755196875,202428782159938,-65
2026-04-01T03:16:52.218,25,20,62500,62.500,202430751353688,46799724421875,46799810196875,202430837191188,-65
2026-04-01T03:16:52.227,25,21,59374,59.374,202517217353688,46886189148437,46886279196875,202517307461500,-65
2026-04-01T03:16:52.234,25,22,60937,60.937,202519303341188,46888275104687,46888361196875,202519389494313,-65
2026-04-01T03:16:52.240,25,23,60937,60.937,202521421341188,46890393073437,46890478196875,202521506525563,-65
2026-04-01T03:16:52.249,25,24,59374,59.374,202523514353688,46892486054687,46892571196875,202523599555250,-65
2026-04-01T03:16:52.255,25,25,59374,59.374,202525640353688,46894612023437,46894697196875,202525725586500,-65
2026-04-01T03:16:52.263,25,26,60937,60.937,202530447341188,46899418940625,46899504196875,202530532658375,-65
2026-04-01T03:16:52.270,25,27,60937,60.937,202530674341188,46899645937500,46899731196875,202530759661500,-65
2026-04-01T03:16:52.277,25,28,60937,60.937,202618383341188,46987353645312,46987443196875,202618472953688,-65
2026-04-01T03:16:52.285,25,29,60937,60.937,202620460341188,46989430615625,46989516196875,202620545983375,-65
2026-04-01T03:16:52.292,25,30,60937,60.937,202622578341188,46991548584375,46991634196875,202622664014625,-65
2026-04-01T03:16:52.298,25,31,60937,60.937,202624660353688,46993630565625,46993716196875,202624746045875,-65
2026-04-01T03:16:52.305,25,32,60937,60.937,202629203341188,46998173487500,46998259196875,202629289111500,-65
2026-04-01T03:16:52.313,25,33,62500,62.500,202629422341188,46998392484375,46998478196875,202629508116188,-66
2026-04-01T03:16:52.321,25,34,62499,62.499,202631027341188,46999997460937,47000083196875,202631113139625,-65
2026-04-01T03:16:52.327,25,35,60937,60.937,202633118341188,47002088429687,47002174196875,202633204169313,-65
2026-04-01T03:16:52.335,25,36,62499,62.499,202719883341188,47088852151562,47088942196875,202719973449000,-65
2026-04-01T03:16:52.343,25,37,60937,60.937,202724088341188,47093057089062,47093142196875,202724173509938,-65
2026-04-01T03:16:52.351,25,38,60937,60.937,202726169353688,47095138070312,47095223196875,202726254541188,-65
2026-04-01T03:16:52.358,25,39,60937,60.937,202729443341188,47098412010937,47098497196875,202729528588063,-65
2026-04-01T03:16:52.365,25,40,60937,60.937,202730408353688,47099377009375,47099462196875,202730493602125,-65
2026-04-01T03:16:52.372,25,41,60937,60.937,202734640341188,47103608934375,47103694196875,202734725664625,-65
2026-04-01T03:16:52.380,25,42,62499,62.499,202822855353688,47191822648437,47191912196875,202822944964625,-66
2026-04-01T03:16:52.387,25,43,60937,60.937,202824905353688,47193872617187,47193958196875,202824990994313,-66
2026-04-01T03:16:52.395,25,44,60937,60.937,202829834341188,47198801531250,47198887196875,202829920067750,-66
2026-04-01T03:16:52.402,25,45,60937,60.937,202831828341188,47200795503125,47200881196875,202831914095875,-66
2026-04-01T03:16:52.410,25,46,60937,60.937,202833388341188,47202355479687,47202441196875,202833474119313,-66
