wall_time,seq,frame_idx,rtt_ps,rtt_ns,t1_ps,t2_ps,t3_ps,t4_ps,rssi
2026-04-01T02:52:04.787,20,3,73437,73.437,257722128341188,37372952759375,37373038196875,257722213852125,-75
2026-04-01T02:52:04.794,20,4,71874,71.874,257726395341188,37377219704687,37377305196875,257726480905250,-75
2026-04-01T02:52:04.801,20,5,73437,73.437,257728477341188,37379301678125,37379387196875,257728562933375,-75
2026-04-01T02:52:04.809,20,6,73437,73.437,257730586341188,37381410653125,37381496196875,257730671958375,-75
2026-04-01T02:52:04.816,20,7,73437,73.437,257816930341188,37467753554687,37467843196875,257817020056813,-74
2026-04-01T02:52:04.824,20,8,73437,73.437,257819016353688,37469839540625,37469925196875,257819102083375,-75
2026-04-01T02:52:04.831,20,9,73437,73.437,257821135341188,37471958501562,37472044196875,257821221109938,-74
2026-04-01T02:52:04.839,20,10,71874,71.874,257823235353688,37474058485937,37474144196875,257823321136500,-75
2026-04-01T02:52:04.847,20,11,71875,71.875,257825362341188,37476185446875,37476271196875,257825448163063,-75
2026-04-01T02:52:04.853,20,12,75000,75.000,257827462353688,37478285434375,37478371196875,257827548191188,-74
2026-04-01T02:52:04.861,20,13,68750,68.750,257829598341188,37480421390625,37480507196875,257829684216188,-75
2026-04-01T02:52:04.869,20,14,73437,73.437,257831689341188,37482512367187,37482598196875,257831775244313,-75
2026-04-01T02:52:04.875,20,15,71874,71.874,257918092341188,37568914267187,37569004196875,257918182342750,-75
2026-04-01T02:52:04.882,20,16,71875,71.875,257920187341188,37571009240625,37571095196875,257920273369313,-75
2026-04-01T02:52:04.890,20,17,71875,71.875,257926091341188,37576913165625,37576999196875,257926177444313,-75
2026-04-01T02:52:04.898,20,18,68749,68.749,257926535341188,37577357157812,37577443196875,257926621449000,-75
2026-04-01T02:52:04.905,20,19,71875,71.875,257928635341188,37579457134375,37579543196875,257928721475563,-75
2026-04-01T02:52:04.913,20,20,70312,70.312,257930771341188,37581593106250,37581678196875,257930856502125,-75
2026-04-01T02:52:04.920,20,21,71874,71.874,257932834353688,37583656092187,37583741196875,257932919530250,-75
2026-04-01T02:52:04.927,20,22,71875,71.875,258019244341188,37670064981250,37670154196875,258019333628688,-75
2026-04-01T02:52:04.934,20,23,73437,73.437,258021338341188,37672158956250,37672244196875,258021423655250,-75
2026-04-01T02:52:04.942,20,24,73437,73.437,258023437341188,37674257929687,37674343196875,258023522681813,-75
2026-04-01T02:52:04.950,20,25,71874,71.874,258025563341188,37676383901562,37676469196875,258025648708375,-75
2026-04-01T02:52:04.957,20,26,70312,70.312,258027681341188,37678501873437,37678587196875,258027766734938,-75
2026-04-01T02:52:04.964,20,27,73437,73.437,258029799341188,37680619848437,37680705196875,258029884763063,-75
2026-04-01T02:52:04.972,20,28,74999,74.999,258031899341188,37682719823437,37682805196875,258031984789625,-74
2026-04-01T02:52:04.980,20,29,74999,74.999,258033999341188,37684819795312,37684905196875,258034084817750,-75
2026-04-01T02:52:04.987,20,30,73437,73.437,258120344341188,37771163696875,37771253196875,258120433914625,-75
2026-04-01T02:52:04.996,20,31,71874,71.874,258124820341188,37775639639062,37775725196875,258124905970875,-75
2026-04-01T02:52:05.003,20,32,71874,71.874,258125012353688,37775831648437,37775917196875,258125097974000,-75
2026-04-01T02:52:05.009,20,33,68749,68.749,258126635353688,37777454626562,37777540196875,258126720992750,-75
2026-04-01T02:52:05.016,20,34,71874,71.874,258128780341188,37779599589062,37779685196875,258128866020875,-74
2026-04-01T02:52:05.024,20,35,70312,70.312,258130889341188,37781708560937,37781794196875,258130975047438,-75
2026-04-01T02:52:05.030,20,36,73437,73.437,258132998341188,37783817535937,37783903196875,258133084075563,-75
2026-04-01T02:52:05.037,20,37,73437,73.437,258135090341188,37785909509375,37785995196875,258135176102125,-75
2026-04-01T02:52:05.045,20,38,73437,73.437,258224681341188,37875499368750,37875585196875,258224767242750,-75
2026-04-01T02:52:05.053,20,39,70312,70.312,258226763341188,37877581340625,37877667196875,258226849267750,-76
2026-04-01T02:52:05.059,20,40,73437,73.437,258228881341188,37879699317187,37879785196875,258228967294313,-76
2026-04-01T02:52:05.067,20,41,73437,73.437,258230990341188,37881808289062,37881894196875,258231076322438,-75
2026-04-01T02:52:05.074,20,42,71874,71.874,258233117341188,37883935260937,37884021196875,258233203349000,-75
2026-04-01T02:52:05.082,20,43,71875,71.875,258235235341188,37886053234375,37886139196875,258235321375563,-75
2026-04-01T02:52:05.089,20,44,71874,71.874,258237308341188,37888126207812,37888212196875,258237394402125,-76
2026-04-01T02:52:05.096,20,45,76562,76.562,258324810341188,37975627098437,37975716196875,258324899516188,-75
2026-04-01T02:52:05.104,20,46,73437,73.437,258325041341188,37975858092187,37975943196875,258325126519313,-75
2026-04-01T02:52:05.112,20,47,71874,71.874,258328668341188,37979485045312,37979570196875,258328753564625,-76
2026-04-01T02:52:05.119,20,48,75000,75.000,258328976353688,37979793056250,37979878196875,258329061569313,-75
2026-04-01T02:52:05.126,20,49,76562,76.562,258333190341188,37984006990625,37984092196875,258333275624000,-75
2026-04-01T02:52:05.134,20,50,73437,73.437,258337440341188,37988256935937,37988342196875,258337525675563,-75
2026-04-01T02:52:05.141,20,51,70312,70.312,258424625341188,38075440823437,38075530196875,258424714784938,-75
2026-04-01T02:52:05.149,20,52,73437,73.437,258425883353688,38076698823437,38076784196875,258425968800563,-75
2026-04-01T02:52:05.157,20,53,76562,76.562,258428010341188,38078825785937,38078911196875,258428095828688,-75
2026-04-01T02:52:05.164,20,54,71874,71.874,258430119341188,38080934754687,38081020196875,258430204855250,-75
2026-04-01T02:52:05.171,20,55,73437,73.437,258432237341188,38083052728125,38083138196875,258432322883375,-76
2026-04-01T02:52:05.179,20,56,73437,73.437,258434364341188,38085179701562,38085265196875,258434449909938,-75
2026-04-01T02:52:06.510,21,0,73437,73.437,259459768341188,39110570684375,39110660196875,259459857927125,-76
2026-04-01T02:52:06.518,21,1,78125,78.125,259461827341188,39112629662500,39112715196875,259461912953688,-77
2026-04-01T02:52:06.526,21,2,74999,74.999,259463936341188,39114738632812,39114824196875,259464021980250,-76
2026-04-01T02:52:06.532,21,3,73437,73.437,259466027341188,39116829606250,39116915196875,259466113005250,-77
2026-04-01T02:52:06.540,21,4,73437,73.437,259468172341188,39118974579687,39119060196875,259468258031813,-77
2026-04-01T02:52:06.547,21,5,71874,71.874,259470272341188,39121074551562,39121160196875,259470358058375,-76
2026-04-01T02:52:06.554,21,6,78125,78.125,259472399341188,39123201528125,39123287196875,259472485088063,-77
2026-04-01T02:52:06.562,21,7,73437,73.437,259474461341188,39125263500000,39125349196875,259474547111500,-77
2026-04-01T02:52:06.569,21,8,78125,78.125,259560947341188,39211748403125,39211838196875,259561037213063,-78
2026-04-01T02:52:06.576,21,9,71875,71.875,259563033341188,39213834371875,39213920196875,259563119238063,-78
2026-04-01T02:52:06.584,21,10,78124,78.124,259565142341188,39215943348437,39216029196875,259565228267750,-78
2026-04-01T02:52:06.591,21,11,76562,76.562,259567260341188,39218061321875,39218147196875,259567346292750,-78
2026-04-01T02:52:06.598,21,12,75000,75.000,259571517341188,39222318265625,39222404196875,259571603347438,-78
2026-04-01T02:52:06.606,21,13,73437,73.437,259573617341188,39224418240625,39224504196875,259573703370875,-78
2026-04-01T02:52:06.613,21,14,67187,67.187,259662157341188,39312957109375,39313046196875,259662246495875,-77
2026-04-01T02:52:06.620,21,15,70312,70.312,259664251341188,39315051085937,39315136196875,259664336522438,-77
2026-04-01T02:52:06.628,21,16,67187,67.187,259666359341188,39317159056250,39317244196875,259666444549000,-77
2026-04-01T02:52:06.635,21,17,67187,67.187,259668467341188,39319267029687,39319352196875,259668552575563,-76
