wall_time,seq,frame_idx,rtt_ps,rtt_ns,t1_ps,t2_ps,t3_ps,t4_ps,rssi
2026-04-01T02:43:55.105,30,0,25000,25.000,49513840051844,54293125053125,54293214196875,49513929220594,-64
2026-04-01T02:43:55.112,30,1,23437,23.437,49517590051844,54296875000000,54296960196875,49517675272156,-64
2026-04-01T02:43:55.119,30,2,25000,25.000,49517817051844,54297101996875,54297187196875,49517902276844,-65
2026-04-01T02:43:55.126,30,3,25000,25.000,49521815051844,54301099940625,54301185196875,49521900333094,-64
2026-04-01T02:43:55.134,30,4,23437,23.437,49526029051844,54305313879687,54305399196875,49526114392469,-64
2026-04-01T02:43:55.141,30,5,21875,21.875,49528092051844,54307376850000,54307462196875,49528177420594,-64
2026-04-01T02:43:55.148,30,6,23437,23.437,49614615064344,54393898634375,54393988196875,49614704650281,-64
2026-04-01T02:43:55.155,30,7,25000,25.000,49616692064344,54395975606250,54396061196875,49616777679969,-64
2026-04-01T02:43:55.162,30,8,23437,23.437,49620988051844,54400271532812,54400357196875,49621073739344,-64
2026-04-01T02:43:55.169,30,9,23437,23.437,49625208051844,54404491473437,54404577196875,49625293798719,-64
2026-04-01T02:43:55.176,30,10,25000,25.000,49627291051844,54406574443750,54406660196875,49627376829969,-64
2026-04-01T02:43:55.183,30,11,24999,24.999,49715871051844,54495153185937,54495243196875,49715961087781,-63
2026-04-01T02:43:55.194,30,12,23437,23.437,49720099051844,54499381126562,54499467196875,49720185145594,-63
2026-04-01T02:43:55.202,30,13,23437,23.437,49724341051844,54503623065625,54503708196875,49724426206531,-63
2026-04-01T02:43:55.206,30,14,23437,23.437,49726395064344,54505677048437,54505762196875,49726480236219,-63
2026-04-01T02:43:55.211,30,15,23437,23.437,49728539051844,54507821006250,54507906196875,49728624265906,-63
2026-04-01T02:43:55.219,30,16,25000,25.000,49730593064344,54509874990625,54509960196875,49730678295594,-63
2026-04-01T02:43:55.225,30,17,26562,26.562,49817397051844,54596677745312,54596767196875,49817486529969,-65
2026-04-01T02:43:55.234,30,18,26562,26.562,49819465051844,54598745717187,54598831196875,49819550558094,-65
2026-04-01T02:43:55.241,30,19,24999,24.999,49821592051844,54600872685937,54600958196875,49821677587781,-65
2026-04-01T02:43:55.248,30,20,25000,25.000,49823692064344,54602972668750,54603058196875,49823777617469,-65
2026-04-01T02:43:55.255,30,21,21875,21.875,49825819064344,54605099637500,54605185196875,49825904645594,-65
2026-04-01T02:43:55.262,30,22,25000,25.000,49830096051844,54609376565625,54609462196875,49830181708094,-65
2026-04-01T02:43:55.270,30,23,23437,23.437,49830315051844,54609595560937,54609681196875,49830400711219,-65
2026-04-01T02:43:55.277,30,24,23437,23.437,49833868051844,54613148510937,54613234196875,49833953761219,-65
2026-04-01T02:43:55.285,30,25,23437,23.437,49918638051844,54697917307812,54698007196875,49918727964344,-64
2026-04-01T02:43:55.292,30,26,23437,23.437,49920715051844,54699994278125,54700080196875,49920800994031,-64
2026-04-01T02:43:55.299,30,27,21875,21.875,49922824064344,54702103259375,54702189196875,49922910023719,-64
2026-04-01T02:43:55.306,30,28,23437,23.437,49925023051844,54704302217187,54704388196875,49925109054969,-64
2026-04-01T02:43:55.314,30,29,23437,23.437,49927123051844,54706402187500,54706488196875,49927209084656,-64
2026-04-01T02:43:55.320,30,30,21875,21.875,49929232051844,54708511156250,54708597196875,49929318114344,-64
2026-04-01T02:43:55.329,30,31,23437,23.437,49931347051844,54710626126562,54710712196875,49931433145594,-64
2026-04-01T02:43:55.334,30,32,21875,21.875,49933429064344,54712708109375,54712793196875,49933514173719,-64
2026-04-01T02:43:55.342,30,33,28124,28.124,50020669051844,54799946860937,54800036196875,50020758415906,-64
2026-04-01T02:43:55.349,30,34,26562,26.562,50022737051844,54802014831250,54802100196875,50022822444031,-64
2026-04-01T02:43:55.355,30,35,28124,28.124,50024836051844,54804113801562,54804199196875,50024921475281,-64
2026-04-01T02:43:55.363,30,36,26562,26.562,50028854051844,54808131743750,54808217196875,50028939531531,-64
2026-04-01T02:43:55.369,30,37,26562,26.562,50029082064344,54808359753125,54808445196875,50029167534656,-64
2026-04-01T02:43:55.377,30,38,26562,26.562,50031184051844,54810461710937,54810547196875,50031269564344,-64
2026-04-01T02:43:55.384,30,39,28125,28.125,50033311051844,54812588681250,54812674196875,50033396595594,-64
2026-04-01T02:43:55.392,30,40,26562,26.562,50035384064344,54814661664062,54814747196875,50035469623719,-65
2026-04-01T02:43:55.398,30,41,26562,26.562,50120532051844,54899808442187,54899898196875,50120621833094,-64
2026-04-01T02:43:55.406,30,42,26562,26.562,50122618051844,54901894412500,54901980196875,50122703862781,-64
2026-04-01T02:43:55.413,30,43,26562,26.562,50124736051844,54904012381250,54904098196875,50124821894031,-64
2026-04-01T02:43:55.422,30,44,28125,28.125,50126852051844,54906128353125,54906214196875,50126937923719,-64
2026-04-01T02:43:55.429,30,45,26562,26.562,50128961051844,54908237321875,54908323196875,50129046953406,-64
2026-04-01T02:43:55.435,30,46,26562,26.562,50133235051844,54912511260937,54912597196875,50133321014344,-64
2026-04-01T02:43:55.442,30,47,26562,26.562,50135299051844,54914575231250,54914661196875,50135385044031,-64
2026-04-01T02:43:55.449,30,48,26562,26.562,50223213051844,55002487982812,55002577196875,50223302292469,-64
2026-04-01T02:43:55.457,30,49,26562,26.562,50223750051844,55003024975000,55003110196875,50223835300281,-64
2026-04-01T02:43:55.465,30,50,26562,26.562,50225831064344,55005105957812,55005191196875,50225916329969,-64
2026-04-01T02:43:55.472,30,51,26562,26.562,50227964051844,55007238915625,55007324196875,50228049359656,-64
2026-04-01T02:43:55.479,30,52,26562,26.562,50230090051844,55009364885937,55009450196875,50230175389344,-64
2026-04-01T02:43:55.486,30,53,28125,28.125,50232216051844,55011490856250,55011576196875,50232301420594,-64
2026-04-01T02:43:56.738,31,0,26562,26.562,51152491051844,55931752820312,55931842196875,51152580454969,-65
2026-04-01T02:43:56.745,31,1,26562,26.562,51154532064344,55933793803125,55933879196875,51154617484656,-65
2026-04-01T02:43:56.752,31,2,26562,26.562,51156668051844,55935929760937,55936015196875,51156753514344,-65
2026-04-01T02:43:56.760,31,3,26562,26.562,51158759064344,55938020743750,55938106196875,51158844544031,-65
2026-04-01T02:43:56.766,31,4,28124,28.124,51160904051844,55940165701562,55940251196875,51160989575281,-65
2026-04-01T02:43:56.774,31,5,28125,28.125,51162995064344,55942256684375,55942342196875,51163080604969,-65
2026-04-01T02:43:56.781,31,6,26562,26.562,51165122051844,55944383640625,55944469196875,51165207634656,-65
2026-04-01T02:43:56.788,31,7,26562,26.562,51167222051844,55946483610937,55946569196875,51167307664344,-65
2026-04-01T02:43:56.795,31,8,26562,26.562,51253481051844,56032741387500,56032831196875,51253570887781,-65
2026-04-01T02:43:56.802,31,9,28125,28.125,51255567064344,56034827371875,56034913196875,51255652917469,-65
2026-04-01T02:43:56.809,31,10,26562,26.562,51257676064344,56036936340625,56037022196875,51257761947156,-65
2026-04-01T02:43:56.816,31,11,28124,28.124,51259821051844,56039081298437,56039167196875,51259906978406,-65
2026-04-01T02:43:56.824,31,12,28125,28.125,51261939051844,56041199268750,56041285196875,51262025008094,-65
2026-04-01T02:43:56.832,31,13,28124,28.124,51264030064344,56043290251562,56043376196875,51264116037781,-65
2026-04-01T02:43:56.838,31,14,26562,26.562,51266166051844,56045426207812,56045512196875,51266252067469,-65
2026-04-01T02:43:56.845,31,15,25000,25.000,51268239051844,56047499178125,56047585196875,51268325095594,-65
2026-04-01T02:43:56.853,31,16,26562,26.562,51354623051844,56133881954687,56133971196875,51354712320594,-65
2026-04-01T02:43:56.860,31,17,26562,26.562,51356765064344,56136023935937,56136109196875,51356850351844,-65
2026-04-01T02:43:56.867,31,18,26562,26.562,51358846051844,56138104893750,56138190196875,51358931381531,-65
2026-04-01T02:43:56.875,31,19,25000,25.000,51363154051844,56142412831250,56142498196875,51363239442469,-65
2026-04-01T02:43:56.882,31,20,25000,25.000,51365182064344,56144440815625,56144526196875,51365267470594,-65
2026-04-01T02:43:56.890,31,21,28125,28.125,51455809051844,56235066518750,56235156196875,51455898758094,-65
2026-04-01T02:43:56.896,31,22,26562,26.562,51457904051844,56237161487500,56237247196875,51457989787781,-65
2026-04-01T02:43:56.903,31,23,26562,26.562,51460005051844,56239262457812,56239348196875,51460090817469,-65
2026-04-01T02:43:56.910,31,24,64062,64.062,51464251064344,56243508446875,56243594196875,51464336878406,-65
2026-04-01T02:43:56.917,31,25,26562,26.562,51466360051844,56245617368750,56245703196875,51466445906531,-65
2026-04-01T02:43:56.926,31,26,25000,25.000,51468469064344,56247726350000,56247812196875,51468554936219,-65
2026-04-01T02:43:56.932,31,27,24999,24.999,51470569051844,56249826307812,56249912196875,51470654965906,-65
2026-04-01T02:43:56.939,31,28,26562,26.562,51557059051844,56336315081250,56336404196875,51557148194031,-65
2026-04-01T02:43:56.948,31,29,26562,26.562,51559144051844,56338400051562,56338485196875,51559229223719,-65
2026-04-01T02:43:56.954,31,30,24999,24.999,51561243064344,56340499032812,56340584196875,51561328253406,-65
2026-04-01T02:43:56.960,31,31,26562,26.562,51563360064344,56342616004687,56342701196875,51563445283094,-65
2026-04-01T02:43:56.968,31,32,24999,24.999,51565504051844,56344759960937,56344845196875,51565589312781,-65
2026-04-01T02:43:56.975,31,33,26562,26.562,51571806064344,56351061884375,56351147196875,51571891403406,-65
2026-04-01T02:43:56.981,31,34,26562,26.562,51658976051844,56438230634375,56438320196875,51659065640906,-65
2026-04-01T02:43:56.988,31,35,26562,26.562,51661062051844,56440316604687,56440402196875,51661147670594,-65
2026-04-01T02:43:56.995,31,36,24999,24.999,51663180051844,56442434573437,56442520196875,51663265700281,-65
2026-04-01T02:43:57.003,31,37,25000,25.000,51665298051844,56444552543750,56444638196875,51665383729969,-65
2026-04-01T02:43:57.011,31,38,24999,24.999,51667405064344,56446659526562,56446745196875,51667490759656,-65
2026-04-01T02:43:57.017,31,39,26562,26.562,51669548051844,56448802484375,56448888196875,51669633790906,-65
2026-04-01T02:43:57.025,31,40,25000,25.000,51671701064344,56450955465625,56451041196875,51671786820594,-65
2026-04-01T02:43:57.033,31,41,25000,25.000,51673733051844,56452987425000,56453073196875,51673818848719,-65
2026-04-01T02:43:57.040,31,42,25000,25.000,51761304051844,56540557181250,56540647196875,51761394092469,-65
2026-04-01T02:43:57.047,31,43,26562,26.562,51763363064344,56542616165625,56542702196875,51763449122156,-65
2026-04-01T02:43:57.054,31,44,25000,25.000,51767678051844,56546931090625,56547016196875,51767763183094,-65
2026-04-01T02:43:57.061,31,45,24999,24.999,51769741051844,56548994060937,56549079196875,51769826212781,-65
2026-04-01T02:43:57.068,31,46,25000,25.000,51771846051844,56551099031250,56551184196875,51771931242469,-65
2026-04-01T02:43:57.075,31,47,24999,24.999,51773963051844,56553216001562,56553301196875,51774048272156,-65
2026-04-01T02:43:57.083,31,48,25000,25.000,51776053051844,56555305971875,56555391196875,51776138301844,-65
2026-04-01T02:43:57.090,31,49,23437,23.437,51861333051844,56640584759375,56640674196875,51861422512781,-65
2026-04-01T02:43:57.098,31,50,26562,26.562,51862634064344,56641885756250,56641971196875,51862719531531,-65
2026-04-01T02:43:57.105,31,51,25000,25.000,51864743064344,56643994725000,56644080196875,51864828561219,-65
2026-04-01T02:43:57.112,31,52,26562,26.562,51866870051844,56646121682812,56646207196875,51866955592469,-65
2026-04-01T02:43:57.119,31,53,25000,25.000,51871135051844,56650386621875,56650472196875,51871220651844,-65
2026-04-01T02:43:58.375,32,0,26562,26.562,52793899064344,57573137559375,57573227196875,52793988728406,-65
2026-04-01T02:43:58.382,32,1,24999,24.999,52794878051844,57574116532812,57574202196875,52794963740906,-65
2026-04-01T02:43:58.391,32,2,25000,25.000,52796987051844,57576225503125,57576311196875,52797072770594,-65
2026-04-01T02:43:58.397,32,3,26562,26.562,52801234051844,57580472442187,57580558196875,52801319833094,-65
2026-04-01T02:43:58.404,32,4,26562,26.562,52805422064344,57584660395312,57584746196875,52805507892469,-65
2026-04-01T02:43:58.412,32,5,25000,25.000,52807502064344,57586740365625,57586826196875,52807587920594,-65
2026-04-01T02:43:58.418,32,6,24999,24.999,52891734051844,57670971157812,57671061196875,52891824115906,-64
2026-04-01T02:43:58.425,32,7,26562,26.562,52893800064344,57673037142187,57673123196875,52893886145594,-64
2026-04-01T02:43:58.432,32,8,26562,26.562,52895918051844,57675155100000,57675240196875,52896003175281,-64
2026-04-01T02:43:58.440,32,9,25000,25.000,52898044051844,57677281068750,57677366196875,52898129204969,-64
2026-04-01T02:43:58.447,32,10,26562,26.562,52900152064344,57679389051562,57679474196875,52900237236219,-64
2026-04-01T02:43:58.454,32,11,28124,28.124,52902260064344,57681497023437,57681582196875,52902345265906,-65
2026-04-01T02:43:58.462,32,12,28124,28.124,52904395051844,57683631979687,57683717196875,52904480297156,-64
2026-04-01T02:43:58.469,32,13,26562,26.562,52906494051844,57685730950000,57685816196875,52906579325281,-64
2026-04-01T02:43:58.476,32,14,26562,26.562,52993141051844,57772376720312,57772466196875,52993230554969,-65
2026-04-01T02:43:58.484,32,15,25000,25.000,52995191051844,57774426690625,57774512196875,52995276583094,-65
2026-04-01T02:43:58.491,32,16,25000,25.000,53003548051844,57782783571875,57782869196875,53003633701844,-64
2026-04-01T02:43:58.498,32,17,26562,26.562,53003776051844,57783011568750,57783097196875,53003861706531,-65
2026-04-01T02:43:58.505,32,18,25000,25.000,53005757064344,57784992553125,57785078196875,53005842733094,-65
2026-04-01T02:43:58.513,32,19,24999,24.999,53007857051844,57787092510937,57787178196875,53007942762781,-65
2026-04-01T02:43:58.521,32,20,26562,26.562,53094658051844,57873892279687,57873982196875,53094747995594,-64
2026-04-01T02:43:58.527,32,21,26562,26.562,53096726051844,57875960250000,57876046196875,53096812025281,-65
2026-04-01T02:43:58.534,32,22,26562,26.562,53098835051844,57878069220312,57878155196875,53098921054969,-65
2026-04-01T02:43:58.542,32,23,28125,28.125,53100953051844,57880187190625,57880273196875,53101039086219,-65
2026-04-01T02:43:58.548,32,24,28124,28.124,53103044064344,57882278173437,57882364196875,53103130115906,-65
2026-04-01T02:43:58.555,32,25,26562,26.562,53105171051844,57884405129687,57884491196875,53105257145594,-65
2026-04-01T02:43:58.563,32,26,26562,26.562,53109399051844,57888633070312,57888718196875,53109484204969,-65
2026-04-01T02:43:58.569,32,27,24999,24.999,53195363051844,57974595848437,57974685196875,53195452425281,-65
2026-04-01T02:43:58.577,32,28,26562,26.562,53197422064344,57976654832812,57976740196875,53197507454969,-65
2026-04-01T02:43:58.585,32,29,28124,28.124,53199677051844,57978909789062,57978995196875,53199762487781,-65
2026-04-01T02:43:58.591,32,30,26562,26.562,53201651064344,57980883773437,57980969196875,53201736514344,-65
2026-04-01T02:43:58.598,32,31,24999,24.999,53203796051844,57983028729687,57983114196875,53203881544031,-65
2026-04-01T02:43:58.605,32,32,23437,23.437,53205885064344,57985117712500,57985203196875,53205970572156,-65
2026-04-01T02:43:58.612,32,33,24999,24.999,53210184051844,57989416639062,57989502196875,53210269634656,-65
2026-04-01T02:43:58.619,32,34,24999,24.999,53210403051844,57989635635937,57989721196875,53210488637781,-65
2026-04-01T02:43:58.626,32,35,26562,26.562,53297494064344,58076725412500,58076815196875,53297583875281,-64
2026-04-01T02:43:58.634,32,36,26562,26.562,53299571064344,58078802382812,58078888196875,53299656904969,-65
2026-04-01T02:43:58.641,32,37,26562,26.562,53301704051844,58080935340625,58081021196875,53301789934656,-65
2026-04-01T02:43:58.648,32,38,26562,26.562,53303813051844,58083044310937,58083130196875,53303898964344,-64
2026-04-01T02:43:58.656,32,39,28125,28.125,53305931051844,58085162281250,58085248196875,53306016995594,-65
2026-04-01T02:43:58.663,32,40,26562,26.562,53308058051844,58087289250000,58087375196875,53308144025281,-65
2026-04-01T02:43:58.670,32,41,26562,26.562,53310158051844,58089389220312,58089475196875,53310244054969,-65
2026-04-01T02:43:58.677,32,42,26562,26.562,53312255051844,58091486190625,58091572196875,53312341084656,-65
2026-04-01T02:43:58.685,32,43,25000,25.000,53397625051844,58176854978125,58176944196875,53397714295594,-65
2026-04-01T02:43:58.692,32,44,24999,24.999,53399683051844,58178912948437,58178998196875,53399768325281,-65
2026-04-01T02:43:58.699,32,45,26562,26.562,53401791064344,58181020931250,58181106196875,53401876356531,-65
2026-04-01T02:43:58.706,32,46,26562,26.562,53403935051844,58183164889062,58183250196875,53404020386219,-65
2026-04-01T02:43:58.713,32,47,26562,26.562,53406043051844,58185272859375,58185358196875,53406128415906,-65
2026-04-01T02:43:58.719,32,48,26562,26.562,53408144051844,58187373829687,58187459196875,53408229445594,-65
2026-04-01T02:43:58.728,32,49,26562,26.562,53410253064344,58189482812500,58189568196875,53410338475281,-65
2026-04-01T02:43:58.734,32,50,25000,25.000,53412341051844,58191570768750,58191656196875,53412426504969,-65
2026-04-01T02:43:58.742,32,51,24999,24.999,53500084051844,58279312523437,58279402196875,53500173750281,-65
2026-04-01T02:43:58.750,32,52,28124,28.124,53500820051844,58280048514062,58280134196875,53500905762781,-64
2026-04-01T02:43:58.757,32,53,26562,26.562,53502929051844,58282157482812,58282243196875,53503014792469,-64
2026-04-01T02:43:58.764,32,54,26562,26.562,53505057051844,58284285453125,58284371196875,53505142822156,-65
2026-04-01T02:43:58.772,32,55,26562,26.562,53507157051844,58286385423437,58286471196875,53507242851844,-65
2026-04-01T02:43:58.781,32,56,26562,26.562,53509266064344,58288494406250,58288580196875,53509351881531,-65
2026-04-01T02:44:00.117,33,0,28124,28.124,54531537051844,59310750910937,59310840196875,54531626365906,-65
2026-04-01T02:44:00.124,33,1,26562,26.562,54535795051844,59315008850000,59315094196875,54535880425281,-65
2026-04-01T02:44:00.131,33,2,28125,28.125,54537841064344,59317054834375,59317140196875,54537926454969,-65
2026-04-01T02:44:00.138,33,3,26562,26.562,54539968064344,59319181803125,59319267196875,54540053484656,-65
2026-04-01T02:44:00.146,33,4,28124,28.124,54542095051844,59321308760937,59321394196875,54542180515906,-65
2026-04-01T02:44:00.153,33,5,28125,28.125,54544204064344,59323417743750,59323503196875,54544289545594,-65
2026-04-01T02:44:00.160,33,6,25000,25.000,54546304051844,59325517700000,59325603196875,54546389573719,-65
2026-04-01T02:44:00.167,33,7,28125,28.125,54634730051844,59413942446875,59414028196875,54634815829969,-65
2026-04-01T02:44:00.174,33,8,26562,26.562,54636810064344,59416022429687,59416108196875,54636895858094,-65
2026-04-01T02:44:00.181,33,9,26562,26.562,54638919064344,59418131398437,59418217196875,54639004889344,-65
2026-04-01T02:44:00.188,33,10,26562,26.562,54641073051844,59420285356250,59420371196875,54641158919031,-65
2026-04-01T02:44:00.196,33,11,26562,26.562,54643173051844,59422385326562,59422471196875,54643258948719,-65
2026-04-01T02:44:00.204,33,12,28125,28.125,54645300051844,59424512296875,59424598196875,54645385979969,-65
2026-04-01T02:44:00.210,33,13,26562,26.562,54647382051844,59426594267187,59426680196875,54647468008094,-65
2026-04-01T02:44:00.217,33,14,28125,28.125,54733854051844,59513065040625,59513154196875,54733943236219,-64
2026-04-01T02:44:00.225,33,15,25000,25.000,54735930051844,59515141009375,59515226196875,54736015264344,-64
2026-04-01T02:44:00.232,33,16,26562,26.562,54738056051844,59517266979687,59517352196875,54738141295594,-64
2026-04-01T02:44:00.239,33,17,26562,26.562,54740173051844,59519383950000,59519469196875,54740258325281,-65
2026-04-01T02:44:00.246,33,18,26562,26.562,54742290051844,59521500920312,59521586196875,54742375354969,-64
2026-04-01T02:44:00.253,33,19,26562,26.562,54744408051844,59523618890625,59523704196875,54744493384656,-64
2026-04-01T02:44:00.260,33,20,26562,26.562,54746525051844,59525735859375,59525821196875,54746610415906,-64
2026-04-01T02:44:00.268,33,21,26562,26.562,54834968051844,59614177604687,59614267196875,54835057670594,-65
2026-04-01T02:44:00.275,33,22,26562,26.562,54837027051844,59616236575000,59616322196875,54837112700281,-65
2026-04-01T02:44:00.282,33,23,26562,26.562,54839136051844,59618345545312,59618431196875,54839221729969,-64
2026-04-01T02:44:00.289,33,24,26562,26.562,54841254051844,59620463515625,59620549196875,54841339759656,-64
2026-04-01T02:44:00.298,33,25,26562,26.562,54843372051844,59622581485937,59622667196875,54843457789344,-64
2026-04-01T02:44:00.304,33,26,24999,24.999,54845473064344,59624682467187,59624768196875,54845558819031,-64
2026-04-01T02:44:00.312,33,27,26562,26.562,54850212051844,59629421387500,59629507196875,54850297887781,-65
2026-04-01T02:44:00.318,33,28,25000,25.000,54850422051844,59629631384375,59629717196875,54850507889344,-65
2026-04-01T02:44:00.325,33,29,25000,25.000,54936255051844,59715463165625,59715553196875,54936345108094,-64
2026-04-01T02:44:00.332,33,30,26562,26.562,54938323051844,59717531137500,59717617196875,54938409137781,-64
2026-04-01T02:44:00.340,33,31,26562,26.562,54940494051844,59719702106250,59719787196875,54940579169031,-64
2026-04-01T02:44:00.347,33,32,24999,24.999,54942555051844,59721763076562,59721848196875,54942640197156,-64
2026-04-01T02:44:00.353,33,33,25000,25.000,54944658051844,59723866046875,59723951196875,54944743226844,-64
2026-04-01T02:44:00.361,33,34,26562,26.562,54946775051844,59725983017187,59726068196875,54946860258094,-64
2026-04-01T02:44:00.368,33,35,24999,24.999,54948910051844,59728117985937,59728203196875,54948995287781,-64
2026-04-01T02:44:00.378,33,36,24999,24.999,54951123051844,59730330954687,59730416196875,54951208319031,-64
2026-04-01T02:44:00.382,33,37,26562,26.562,55038130051844,59817336720312,59817426196875,55038219554969,-64
2026-04-01T02:44:00.390,33,38,25000,25.000,55040198051844,59819404690625,59819490196875,55040283583094,-64
2026-04-01T02:44:00.397,33,39,23437,23.437,55042316051844,59821522659375,59821608196875,55042401612781,-64
2026-04-01T02:44:00.404,33,40,24999,24.999,55044434051844,59823640629687,59823726196875,55044519644031,-64
2026-04-01T02:44:00.412,33,41,25000,25.000,55046561051844,59825767600000,59825853196875,55046646673719,-64
2026-04-01T02:44:00.419,33,42,26562,26.562,55050830051844,59830036539062,59830122196875,55050915736219,-64
2026-04-01T02:44:00.426,33,43,26562,26.562,55052957051844,59832163509375,59832249196875,55053042765906,-64
2026-04-01T02:44:00.434,33,44,24999,24.999,55140196064344,59919401282812,59919491196875,55140286003406,-64
2026-04-01T02:44:00.441,33,45,26562,26.562,55142255051844,59921460242187,59921546196875,55142341033094,-64
2026-04-01T02:44:00.448,33,46,26562,26.562,55146493051844,59925698181250,59925784196875,55146579094031,-64
2026-04-01T02:44:00.455,33,47,26562,26.562,55150750051844,59929955120312,59930041196875,55150836154969,-64
2026-04-01T02:44:00.462,33,48,24999,24.999,55154938051844,59934143060937,59934228196875,55155023212781,-64
2026-04-01T02:44:00.469,33,49,24999,24.999,55240512051844,60019715845312,60019805196875,55240601428406,-64
2026-04-01T02:44:00.477,33,50,23437,23.437,55241590051844,60020793829687,60020879196875,55241675442469,-64
2026-04-01T02:44:00.484,33,51,23437,23.437,55243672064344,60022875812500,60022961196875,55243757472156,-64
2026-04-01T02:44:00.491,33,52,23437,23.437,55245799064344,60025002781250,60025088196875,55245884503406,-64
2026-04-01T02:44:00.498,33,53,24999,24.999,55247926051844,60027129739062,60027215196875,55248011534656,-64
2026-04-01T02:44:00.505,33,54,25000,25.000,55250062051844,60029265709375,60029351196875,55250147564344,-64
2026-04-01T02:44:01.756,34,0,26562,26.562,56170236051844,60949426668750,60949516196875,56170325606531,-64
2026-04-01T02:44:01.763,34,1,25000,25.000,56171513051844,60950703650000,60950789196875,56171598623719,-64
2026-04-01T02:44:01.770,34,2,24999,24.999,56173613051844,60952803620312,60952889196875,56173698653406,-64
2026-04-01T02:44:01.777,34,3,25000,25.000,56175740051844,60954930590625,60955016196875,56175825683094,-64
2026-04-01T02:44:01.785,34,4,23437,23.437,56177858051844,60957048559375,60957134196875,56177943712781,-64
2026-04-01T02:44:01.792,34,5,24999,24.999,56179967051844,60959157529687,60959243196875,56180052744031,-64
2026-04-01T02:44:01.799,34,6,25000,25.000,56182085051844,60961275500000,60961361196875,56182170773719,-64
2026-04-01T02:44:01.806,34,7,24999,24.999,56184167051844,60963357470312,60963443196875,56184252803406,-64
2026-04-01T02:44:01.813,34,8,24999,24.999,56270435064344,61049624257812,61049714196875,56270525028406,-64
2026-04-01T02:44:01.820,34,9,26562,26.562,56272539051844,61051728217187,61051814196875,56272625058094,-64
2026-04-01T02:44:01.827,34,10,26562,26.562,56274639064344,61053828200000,61053914196875,56274725087781,-64
2026-04-01T02:44:01.834,34,11,25000,25.000,56276766051844,61055955156250,61056041196875,56276852117469,-64
2026-04-01T02:44:01.841,34,12,24999,24.999,56278884051844,61058073126562,61058159196875,56278970147156,-64
2026-04-01T02:44:01.848,34,13,26562,26.562,56281011051844,61060200096875,61060285196875,56281096178406,-64
2026-04-01T02:44:01.856,34,14,24999,24.999,56283101064344,61062290079687,61062375196875,56283186206531,-64
2026-04-01T02:44:01.863,34,15,24999,24.999,56285204051844,61064393035937,61064478196875,56285289237781,-64
2026-04-01T02:44:01.870,34,16,26562,26.562,56372793051844,61151980793750,61152070196875,56372882481531,-64
2026-04-01T02:44:01.878,34,17,26562,26.562,56374879051844,61154066764062,61154152196875,56374964511219,-64
2026-04-01T02:44:01.885,34,18,24999,24.999,56377006051844,61156193732812,61156279196875,56377091540906,-64
2026-04-01T02:44:01.892,34,19,25000,25.000,56379124051844,61158311703125,61158397196875,56379209570594,-64
