wall_time,seq,timestamp_ms,rtt_raw_ns,rtt_est_ns,dist_cm,n_frames,status
2026-04-01T02:50:23.282,46,81166,71,71,1065,55,SUCCESS
2026-04-01T02:50:24.920,47,82805,65,65,975,56,SUCCESS
2026-04-01T02:50:26.660,48,84545,76,76,1140,54,SUCCESS
2026-04-01T02:50:28.302,49,86184,71,71,1065,56,SUCCESS
2026-04-01T02:50:30.040,50,87925,73,73,1095,53,SUCCESS
2026-04-01T02:50:31.678,51,89562,73,73,1095,58,SUCCESS
2026-04-01T02:50:33.423,52,91307,72,72,1080,56,SUCCESS
2026-04-01T02:50:35.173,53,93058,75,75,1125,59,SUCCESS
2026-04-01T02:50:36.900,54,94785,71,71,1065,50,SUCCESS
2026-04-01T02:50:38.539,55,96424,67,67,1005,52,SUCCESS
2026-04-01T02:50:40.178,56,98062,64,64,960,59,SUCCESS
2026-04-01T02:50:41.917,57,99802,65,65,975,51,SUCCESS
2026-04-01T02:50:43.556,58,101441,69,69,1035,58,SUCCESS
2026-04-01T02:50:45.296,59,103182,67,67,1005,60,SUCCESS
2026-04-01T02:50:47.038,60,104923,67,67,1005,53,SUCCESS
2026-04-01T02:50:48.676,61,106561,67,67,1005,61,SUCCESS
2026-04-01T02:50:50.417,62,108302,70,70,1050,53,SUCCESS
2026-04-01T02:50:52.055,63,109940,68,68,1020,54,SUCCESS
2026-04-01T02:50:53.797,64,111681,68,68,1020,57,SUCCESS
2026-04-01T02:50:55.538,65,113422,72,72,1080,54,SUCCESS
2026-04-01T02:50:57.175,66,115060,69,69,1035,59,SUCCESS
2026-04-01T02:50:58.930,67,116815,70,70,1050,60,SUCCESS
2026-04-01T02:51:00.656,68,118541,68,68,1020,57,SUCCESS
2026-04-01T02:51:02.397,69,120283,72,72,1080,58,SUCCESS
2026-04-01T02:51:04.138,70,122023,74,74,1110,54,SUCCESS
2026-04-01T02:51:05.777,71,123662,68,68,1020,58,SUCCESS
2026-04-01T02:51:07.519,72,125402,67,67,1005,58,SUCCESS
2026-04-01T02:51:09.258,73,127144,65,65,975,55,SUCCESS
2026-04-01T02:51:11.001,74,128886,69,69,1035,60,SUCCESS
2026-04-01T02:51:12.740,75,130625,69,69,1035,58,SUCCESS
2026-04-01T02:51:14.494,76,132379,71,71,1065,59,SUCCESS
2026-04-01T02:51:16.222,77,134108,70,70,1050,59,SUCCESS
2026-04-01T02:51:17.976,78,135861,67,67,1005,56,SUCCESS
2026-04-01T02:51:19.717,79,137602,70,70,1050,60,SUCCESS
2026-04-01T02:51:21.443,80,139329,79,79,1185,56,SUCCESS
2026-04-01T02:51:23.183,81,141070,69,69,1035,57,SUCCESS
2026-04-01T02:51:24.925,82,142810,63,63,945,59,SUCCESS
