wall_time,seq,frame_idx,rtt_ps,rtt_ns,t1_ps,t2_ps,t3_ps,t4_ps,rssi
2026-04-01T02:46:07.705,37,0,29687,29.687,182122023064344,66203130628125,66203220196875,182122112662781,-73
2026-04-01T02:46:07.712,37,1,28124,28.124,182124118051844,66205225585937,66205311196875,182124203690906,-73
2026-04-01T02:46:07.719,37,2,29687,29.687,182128321051844,66209428526562,66209514196875,182128406751844,-73
2026-04-01T02:46:07.727,37,3,28124,28.124,182130442051844,66211549495312,66211635196875,182130527781531,-73
2026-04-01T02:46:07.734,37,4,29687,29.687,182132534064344,66213641478125,66213727196875,182132619812781,-73
2026-04-01T02:46:07.741,37,5,29687,29.687,182134670051844,66215777435937,66215863196875,182134755842469,-73
2026-04-01T02:46:07.748,37,6,28124,28.124,182136743051844,66217850407812,66217936196875,182136828869031,-73
2026-04-01T02:46:07.756,37,7,29687,29.687,182223088051844,66304194189062,66304284196875,182223178089344,-74
2026-04-01T02:46:07.763,37,8,29687,29.687,182225180051844,66306286157812,66306372196875,182225266120594,-74
2026-04-01T02:46:07.770,37,9,29687,29.687,182227280051844,66308386128125,66308472196875,182227366150281,-74
2026-04-01T02:46:07.778,37,10,31250,31.250,182231549051844,66312655068750,66312740196875,182231634211219,-74
2026-04-01T02:46:07.785,37,11,31249,31.249,182233630051844,66314736039062,66314821196875,182233715240906,-74
2026-04-01T02:46:07.792,37,12,32812,32.812,182235753051844,66316859010937,66316944196875,182235838270594,-74
2026-04-01T02:46:07.800,37,13,29687,29.687,182237825051844,66318930979687,66319016196875,182237910298719,-73
2026-04-01T02:46:07.807,37,14,34375,34.375,182330534051844,66411638671875,66411724196875,182330619611219,-73
2026-04-01T02:46:07.815,37,15,34374,34.374,182332616051844,66413720642187,66413806196875,182332701640906,-73
2026-04-01T02:46:07.822,37,16,35937,35.937,182334749051844,66415853614062,66415939196875,182334834670594,-73
2026-04-01T02:46:07.829,37,17,34375,34.375,182336867051844,66417971584375,66418057196875,182336952698719,-73
2026-04-01T02:46:07.837,37,18,35937,35.937,182338947051844,66420051554687,66420137196875,182339032729969,-73
2026-04-01T02:46:07.843,37,19,37499,37.499,182425397064344,66506500345312,66506590196875,182425486953406,-74
2026-04-01T02:46:07.852,37,20,37499,37.499,182429598051844,66510701273437,66510787196875,182429684012781,-74
2026-04-01T02:46:07.859,37,21,35937,35.937,182431716051844,66512819243750,66512905196875,182431802040906,-74
2026-04-01T02:46:07.866,37,22,35937,35.937,182433825051844,66514928214062,66515014196875,182433911070594,-75
2026-04-01T02:46:07.873,37,23,37499,37.499,182435943051844,66517046185937,66517132196875,182436029100281,-74
2026-04-01T02:46:07.881,37,24,35937,35.937,182438079051844,66519182153125,66519268196875,182438165131531,-75
2026-04-01T02:46:07.888,37,25,37500,37.500,182440134064344,66521237137500,66521323196875,182440220161219,-75
2026-04-01T02:46:07.896,37,26,46874,46.874,182528143051844,66609244885937,66609334196875,182528232409656,-73
2026-04-01T02:46:07.903,37,27,46874,46.874,182530193051844,66611294857812,66611380196875,182530278437781,-73
2026-04-01T02:46:07.912,37,28,46875,46.875,182532302051844,66613403828125,66613489196875,182532387467469,-73
2026-04-01T02:46:07.918,37,29,48437,48.437,182534429051844,66615530798437,66615616196875,182534514498719,-73
2026-04-01T02:46:07.925,37,30,48437,48.437,182536556051844,66617657767187,66617743196875,182536641529969,-72
2026-04-01T02:46:07.931,37,31,48437,48.437,182538638064344,66619739753125,66619825196875,182538723556531,-72
2026-04-01T02:46:07.939,37,32,46874,46.874,182540756064344,66621857720312,66621943196875,182540841587781,-72
2026-04-01T02:46:07.946,37,33,45312,45.312,182542856051844,66623957678125,66624043196875,182542941615906,-72
2026-04-01T02:46:07.954,37,34,39062,39.062,182628912051844,66710012457812,66710102196875,182629001829969,-71
2026-04-01T02:46:07.961,37,35,37499,37.499,182632829064344,66713929414062,66714015196875,182632914884656,-71
2026-04-01T02:46:07.969,37,36,35937,35.937,182633340051844,66714440393750,66714526196875,182633425890906,-70
2026-04-01T02:46:07.976,37,37,39062,39.062,182635215051844,66716315368750,66716401196875,182635300919031,-71
2026-04-01T02:46:07.983,37,38,37499,37.499,182637324051844,66718424339062,66718510196875,182637409947156,-71
