wall_time,seq,frame_idx,rtt_ps,rtt_ns,t1_ps,t2_ps,t3_ps,t4_ps,rssi
2026-04-01T02:56:04.174,23,0,121874,121.874,215651473643032,41728457689062,41728547196875,215651563272719,-77
2026-04-01T02:56:04.181,23,1,120312,120.312,215655719630532,41732703620312,41732789196875,215655805327407,-76
2026-04-01T02:56:04.188,23,2,117187,117.187,215657837630532,41734821590625,41734907196875,215657923353969,-77
2026-04-01T02:56:04.196,23,3,118749,118.749,215659946630532,41736930564062,41737016196875,215660032382094,-77
2026-04-01T02:56:04.204,23,4,117187,117.187,215662046630532,41739030535937,41739116196875,215662132408657,-76
2026-04-01T02:56:04.211,23,5,118750,118.750,215664155643032,41741139521875,41741225196875,215664241436782,-76
2026-04-01T02:56:04.219,23,6,121875,121.875,215666237630532,41743221484375,41743307196875,215666323464907,-76
2026-04-01T02:56:04.225,23,7,118749,118.749,215755102643032,41832085335937,41832175196875,215755192622719,-77
2026-04-01T02:56:04.233,23,8,120312,120.312,215756791630532,41833774303125,41833860196875,215756877644594,-77
2026-04-01T02:56:04.240,23,9,118750,118.750,215758909630532,41835892275000,41835978196875,215758995671157,-77
2026-04-01T02:56:04.248,23,10,120312,120.312,215761027630532,41838010248437,41838096196875,215761113699282,-77
2026-04-01T02:56:04.255,23,11,120312,120.312,215763154630532,41840137220312,41840223196875,215763240727407,-76
2026-04-01T02:56:04.263,23,12,121874,121.874,215765272630532,41842255195312,41842341196875,215765358753969,-76
2026-04-01T02:56:04.270,23,13,121874,121.874,215767363630532,41844346167187,41844432196875,215767449782094,-76
2026-04-01T02:56:04.278,23,14,118750,118.750,215855204643032,41932186031250,41932275196875,215855293927407,-76
2026-04-01T02:56:04.285,23,15,117187,117.187,215857307630532,41934288990625,41934374196875,215857392953969,-76
2026-04-01T02:56:04.292,23,16,118750,118.750,215859397643032,41936378978125,41936464196875,215859482980532,-77
2026-04-01T02:56:04.299,23,17,120312,120.312,215861533630532,41938514937500,41938600196875,215861619010219,-77
2026-04-01T02:56:04.307,23,18,117187,117.187,215863660630532,41940641907812,41940727196875,215863746036782,-76
2026-04-01T02:56:04.314,23,19,117187,117.187,215865787630532,41942768881250,41942854196875,215865873063344,-76
2026-04-01T02:56:04.322,23,20,117187,117.187,215867879643032,41944860865625,41944946196875,215867965091469,-76
2026-04-01T02:56:04.330,23,21,120312,120.312,215869970643032,41946951840625,41947037196875,215870056119594,-76
2026-04-01T02:56:04.337,23,22,118749,118.749,215955180643032,42032160726562,42032250196875,215955270232094,-76
2026-04-01T02:56:04.345,23,23,123437,123.437,215957275630532,42034255692187,42034341196875,215957361258657,-77
2026-04-01T02:56:04.353,23,24,121875,121.875,215959393630532,42036373662500,42036459196875,215959479286782,-77
2026-04-01T02:56:04.361,23,25,121875,121.875,215961520630532,42038500634375,42038586196875,215961606314907,-77
2026-04-01T02:56:04.367,23,26,120312,120.312,215963638630532,42040618606250,42040704196875,215963724341469,-77
2026-04-01T02:56:04.375,23,27,118750,118.750,215965738643032,42042718590625,42042804196875,215965824368032,-76
2026-04-01T02:56:04.384,23,28,120312,120.312,215967884630532,42044864550000,42044950196875,215967970397719,-77
2026-04-01T02:56:04.389,23,29,120312,120.312,215969975630532,42046955523437,42047041196875,215970061424282,-77
2026-04-01T02:56:04.396,23,30,125000,125.000,216056101643032,42133080415625,42133170196875,216056191549282,-76
2026-04-01T02:56:04.403,23,31,123437,123.437,216058196630532,42135175373437,42135261196875,216058282577407,-76
2026-04-01T02:56:04.410,23,32,121874,121.874,216060296630532,42137275345312,42137361196875,216060382603969,-77
2026-04-01T02:56:04.418,23,33,124999,124.999,216062432630532,42139411320312,42139497196875,216062518632094,-77
