wall_time,seq,timestamp_ms,rtt_raw_ns,rtt_est_ns,dist_cm,n_frames,status
2026-04-01T02:47:56.442,24,44741,38,38,570,56,SUCCESS
2026-04-01T02:47:58.083,25,46381,47,47,705,54,SUCCESS
2026-04-01T02:47:59.726,26,48024,46,46,690,58,SUCCESS
2026-04-01T02:48:01.461,27,49760,44,44,660,53,SUCCESS
2026-04-01T02:48:03.101,28,51397,44,44,660,51,SUCCESS
2026-04-01T02:48:04.737,29,53035,46,46,690,56,SUCCESS
2026-04-01T02:48:06.380,30,54677,45,45,675,54,SUCCESS
2026-04-01T02:48:08.016,31,56313,46,46,690,57,SUCCESS
2026-04-01T02:48:09.757,32,58055,46,46,690,58,SUCCESS
2026-04-01T02:48:11.495,33,59795,43,43,645,57,SUCCESS
2026-04-01T02:48:13.235,34,61534,44,44,660,46,SUCCESS
2026-04-01T02:48:14.890,35,63187,43,43,645,52,SUCCESS
2026-04-01T02:48:16.512,36,64812,45,45,675,58,SUCCESS
2026-04-01T02:48:18.256,37,66553,44,44,660,60,SUCCESS
2026-04-01T02:48:19.992,38,68293,44,44,660,54,SUCCESS
2026-04-01T02:48:21.633,39,69932,42,42,630,45,SUCCESS
2026-04-01T02:48:23.272,40,71571,59,59,885,55,SUCCESS
2026-04-01T02:48:24.909,41,73208,35,35,525,53,SUCCESS
2026-04-01T02:48:26.548,42,74846,44,44,660,55,SUCCESS
2026-04-01T02:48:28.186,43,76485,46,46,690,57,SUCCESS
2026-04-01T02:48:29.926,44,78226,47,47,705,54,SUCCESS
2026-04-01T02:48:31.568,45,79868,46,46,690,58,SUCCESS
2026-04-01T02:48:33.306,46,81605,41,41,615,53,SUCCESS
2026-04-01T02:48:34.946,47,83243,47,47,705,58,SUCCESS
2026-04-01T02:48:36.686,48,84985,42,42,630,57,SUCCESS
2026-04-01T02:48:38.424,49,86724,45,45,675,56,SUCCESS
2026-04-01T02:48:40.064,50,88364,46,46,690,52,SUCCESS
2026-04-01T02:48:41.716,51,90016,48,48,720,52,SUCCESS
2026-04-01T02:48:43.341,52,91640,47,47,705,55,SUCCESS
2026-04-01T02:48:44.979,53,93279,47,47,705,53,SUCCESS
2026-04-01T02:48:46.617,54,94917,45,45,675,51,SUCCESS
2026-04-01T02:48:48.256,55,96555,44,44,660,54,SUCCESS
2026-04-01T02:48:49.895,56,98194,46,46,690,56,SUCCESS
2026-04-01T02:48:51.534,57,99833,42,42,630,55,SUCCESS
2026-04-01T02:48:53.172,58,101471,47,47,705,55,SUCCESS
2026-04-01T02:48:54.911,59,103210,41,41,615,57,SUCCESS
2026-04-01T02:48:56.666,60,104966,45,45,675,49,SUCCESS
2026-04-01T02:48:58.295,61,106594,40,40,600,61,SUCCESS
2026-04-01T02:49:00.031,62,108331,40,40,600,55,SUCCESS
